Day,AQI
1,120.452261306533
2,116.955778894472
3,114.222613065327
4,118.531658291457
5,160.526343519494
6,164.765437302424
7,151.908746048472
8,135.718592964824
9,122.692964824121
10,325.263825530212
11,147.710050251256
12,221.905795574289
13,188.041728134879
14,156.225289778714
15,152.094625922023
16,154.547207586934
17,163.774077976818
18,147.586934673367
19,140.003015075377
20,155.476606954689
21,102.206532663317
22,152.042992623815
23,160.232033719705
24,151.562802950474
25,156.948155953635
26,119.565829145729
27,99.9579399141631
28,71.6094420600858
29,104.15175879397
30,111.341708542714
31,175.102423603793
32,124.071859296482
33,141.406532663317
34,140.224623115578
35,157.505795574289
36,162.214752370917
37,159.906743940991
38,166.045943097998
39,163.526238145416
40,170.290200210748
41,167.894415173867
42,165.21981032666
43,150.196984924623
44,151.046469968388
45,125.179899497487
46,155.755426765016
47,155.218440463646
48,161.682929399368
49,159.00832455216
50,158.920547945205
51,140.470854271357
52,139.953768844221
53,149.236683417085
54,119.221105527638
55,126.164824120603
56,106.786432160804
57,123.382412060302
58,153.308008429926
59,156.772602739726
60,164.693150684932
61,159.860273972603
62,155.311380400422
63,110.996984924623
64,100
65,101.147738693467
66,105.530653266332
67,156.251106427819
68,87.1085836909871
69,297.903161222339
70,129.070351758794
71,95.8360515021459
72,73.7124463519313
73,86.9824034334764
74,151.506006322445
75,327.533333333333
76,109.938190954774
77,79.4536480686695
78,167.522655426765
79,87.4660944206009
80,79.5377682403434
81,99.6004291845494
82,102.994472361809
83,147.340703517588
84,162.885985247629
85,161.192413066386
86,155.146153846154
87,105.875376884422
88,97.8549356223176
89,101.615577889447
90,101.418592964824
91,98.2755364806867
92,111.366331658291
93,129.045728643216
94,103.314572864322
95,137.885427135678
96,99.4321888412017
97,114.788944723618
98,154.428451001054
99,97.3922746781116
100,149.06432160804
101,157.247629083246
102,92.9549356223176
103,133.330150753769
104,124.736683417085
105,154.139304531085
106,151.702212855638
107,162.343835616438
108,158.238988408851
109,169.980400421496
110,157.39220231823
111,168.261011591149
112,166.329926238145
113,162.978925184405
114,154.660800842993
115,138.821105527638
116,153.333825079031
117,151.944889357218
118,151.841622760801
119,154.258061116965
120,122.102010050251
121,112.006532663317
122,93.3124463519313
123,107.919095477387
124,120.796984924623
125,115.379899497487
126,123.825628140704
127,96.5931330472103
128,126.386432160804
129,97.9390557939914
130,128.65175879397
131,80.5261802575107
132,130.129145728643
133,102.625125628141
134,154.015384615385
135,160.097787144363
136,155.424973656481
137,167.218018967334
138,193.277344573235
139,163.619178082192
140,157.63487881981
141,157.051422550053
142,138.033165829146
143,167.238672286617
144,177.808008429926
145,153.09114857745
146,158.626238145416
147,153.230558482613
148,130.326130653266
149,151.738356164384
150,118.211557788945
151,123.480904522613
152,120.058291457286
153,151.531822971549
154,115.650753768844
155,112.572864321608
156,108.337688442211
157,115.35527638191
158,117.275879396985
159,106.293969849246
160,115.552261306533
161,126.386432160804
162,92.2609442060086
163,97.2660944206009
164,112.843718592965
165,111.514070351759
166,134.068844221106
167,135.915577889447
168,120.206030150754
169,106.983417085427
170,138.254773869347
171,133.305527638191
172,134.315075376884
173,121.954271356784
174,130.301507537688
175,137.663819095477
176,113.508542713568
177,128.134673366834
178,127.937688442211
179,117.226633165829
180,128.799497487437
181,158.956691253952
182,151.578292939937
183,154.598840885142
184,104.668844221106
185,107.081909547739
186,127.814572864322
187,118.482412060302
188,133.945728643216
189,153.530031612223
190,137.737688442211
191,145.666331658291
192,144.115075376884
193,84.7952789699571
194,154.846680716544
195,131.606532663317
196,156.509272918862
197,126.066331658291
198,121.289447236181
199,112.375879396985
200,123.874874371859
201,116.660301507538
202,166.634562697576
203,137.146733668342
204,110.750753768844
205,180.88018967334
206,170.155953635406
207,165.860063224447
208,139.682914572864
209,133.059296482412
210,116.093969849246
211,123.874874371859
212,82.4819742489271
213,160.846469968388
214,158.027291886196
215,87.0244635193133
216,117.374371859296
217,89.2115879828326
218,105.358291457286
219,110.824623115578
220,96.256652360515
221,90.1579399141631
222,83.0918454935622
223,128.824120603015
224,115.010552763819
225,76.425321888412
226,141.923618090452
227,97.8128755364807
228,111.021608040201
229,121.954271356784
230,98.6330472103004
231,88.4334763948498
232,102.846733668342
233,96.5931330472103
234,150.172361809045
235,115.429145728643
236,96.9085836909871
237,163.737934668072
238,104.102512562814
239,154.041201264489
240,114.518090452261
241,106.269346733668
242,135.152261306533
243,95.1841201716738
244,113.582412060302
245,157.893045310854
246,92.8497854077253
247,82.1875536480687
248,83.4703862660944
249,67.4244635193133
250,63.2394849785408
251,83.8909871244635
252,116.414070351759
253,95.3733905579399
254,89.9055793991416
255,102.551256281407
256,102.378894472362
257,78.549356223176
258,78.5072961373391
259,94.4901287553648
260,110.209045226131
261,93.5858369098712
262,138.057788944724
263,155.316543730242
264,166.701685985248
265,133.305527638191
266,157.609062170706
267,151.154899894626
268,130.301507537688
269,136.949748743719
270,84.837339055794
271,90.3261802575107
272,68.2236051502146
273,86.8772532188841
274,79.6218884120172
275,91.125321888412
276,88.2021459227468
277,85.5733905579399
278,88.9171673819743
279,101.763316582915
280,160.985879873551
281,109.027135678392
282,107.131155778894
283,120.156783919598
284,128.257788944724
285,112.622110552764
286,110.479899497487
287,152.548998946259
288,256.592307692308
289,205.089357218124
290,152.781348788198
291,85.4261802575107
292,87.5922746781116
293,145.321608040201
294,144.28743718593
295,99.0326180257511
296,84.7532188841202
297,102.231155778894
298,146.331155778894
299,164.135511064278
300,54.512017167382
301,151.232349841939
302,86.7931330472103
303,88.812017167382
304,92.3030042918455
305,77.624034334764
306,76.5094420600858
307,114.321105527638
308,91.819313304721
309,114.148743718593
310,131.040201005025
311,168.999367755532
312,157.51612223393
313,164.202634351949
314,148.325628140704
315,91.0412017167382
316,151.7177028451
317,138.107035175879
318,165.204320337197
319,88.1600858369099
320,90.6206008583691
321,96.6772532188841
322,76.5725321888412
323,122.200502512563
324,162.916965226554
325,166.727502634352
326,182.718335089568
327,113.82864321608
328,120.673869346734
329,149.852261306533
330,151.820969441517
331,75.8575107296137
332,86.4776824034335
333,153.27186512118
334,146.798994974874
335,151.552476290832
336,139.510552763819
337,149.729145728643
338,273.085353003161
339,183.074604847208
340,172.706638566913
341,169.717070600632
342,165.767123287671
343,133.42864321608
344,111.193969849246
345,126.509547738693
346,156.860379346681
347,129.759798994975
348,145.395477386935
349,149.212060301508
350,124.638190954774
351,143.401005025126
352,127.346733668342
353,167.543308746048
354,134.659798994975
355,152.714225500527
356,153.566174920969
357,171.405479452055
358,171.01822971549
359,162.550368809273
360,154.082507903056
361,161.120126448894
362,140.298492462312
363,147.78391959799
364,129.291959798995
365,135.915577889447
366,159.772497365648
367,161.827502634352
368,161.837829293994
369,155.073867228662
370,168.126765015806
371,128.65175879397
372,163.639831401475
373,171.612012644889
374,170.207586933614
375,192.559641728135
376,163.345521601686
377,159.674394099052
378,160.340463645943
379,161.207903055848
380,163.655321390938
381,164.584720758693
382,165.906533192835
383,177.394942044257
384,168.777344573235
385,159.070284510011
386,155.863856691254
387,170.052687038988
388,156.075553213909
389,164.780927291886
390,159.096101159115
391,164.187144362487
392,159.787987355111
393,159.90158061117
394,165.271443624868
395,167.218018967334
396,156.73645943098
397,82.5030042918455
398,103.289949748744
399,96.9085836909871
400,84.143347639485
401,97.3922746781116
402,107.820603015075
403,140.987939698492
404,151.371759747102
405,126.214070351759
406,154.857007376185
407,127.740703517588
408,152.301159114858
409,135.890954773869
410,135.64472361809
411,151.660906217071
412,148.153266331658
413,151.934562697576
414,162.71043203372
415,147.31608040201
416,140.421608040201
417,103.191457286432
418,86.1622317596567
419,131.064824120603
420,110.430653266332
421,103.363819095477
422,140.569346733668
423,138.230150753769
424,129.021105527638
425,110.258291457286
426,115.23216080402
427,147.266834170854
428,156.529926238145
429,152.512855637513
430,158.744994731296
431,149.236683417085
432,87.2557939914163
433,78.2759656652361
434,68.7283261802575
435,65.6579399141631
436,65.1532188841202
437,82.7343347639485
438,149.901507537688
439,128.627135678392
440,151.624762908325
441,152.595468914647
442,127.962311557789
443,123.899497487437
444,116.537185929648
445,107.697487437186
446,107.377386934673
447,97.9600858369099
448,66.3729613733906
449,67.4665236051502
450,65.1532188841202
451,70.8733905579399
452,84.2695278969957
453,0.083333333333333
454,79.8952789699571
455,301.812244897959
456,176.413909378293
457,63.9545064377682
458,56.0261802575107
459,180.720126448894
460,85.1107296137339
461,32.25
462,61.8515021459228
463,91.2935622317597
464,22.7083333333333
465,103.560804020101
466,93.8802575107296
467,45.5416666666667
468,33.25
469,34.7916666666667
470,92.4502145922747
471,82.4609442060086
472,897.832773109244
473,112.031155778894
474,69.2961373390558
475,487.354461784714
476,69.3592274678112
477,152.765858798736
478,159.431717597471
479,128.18391959799
480,70.3896995708155
481,156.571232876712
482,93.5017167381974
483,166.391886195996
484,159.044467860906
485,141.874371859297
486,185.997049525817
487,104.742713567839
488,81.4094420600858
489,107.795979899497
490,170.130136986301
491,91.4197424892704
492,138.033165829146
493,103.265326633166
494,151.48018967334
495,138.870351758794
496,128.208542713568
497,161.889462592202
498,154.175447839831
499,177.869968387777
500,125.549246231156
501,98.8854077253219
502,127.346733668342
503,118.753266331658
504,128.947236180905
505,210.503582718651
506,59.0334763948498
507,67.7609442060086
508,92.3871244635193
509,82.6081545064378
510,67.6347639484979
511,127.272864321608
512,92.4081545064378
513,86.4145922746781
514,60.0218884120172
515,71.4412017167382
516,89.2115879828326
517,184.577133825079
518,69.1489270386266
519,214.665964172813
520,206.800210748156
521,117.078894472362
522,54.8274678111588
523,33.4583333333333
524,69.8429184549356
525,83.5965665236052
526,64.2278969957082
527,116.561809045226
528,116.660301507538
529,160.655426765016
530,157.893045310854
531,69.0227467811159
532,131.138693467337
533,113.065326633166
534,126.140201005025
535,113.754773869347
536,85.3210300429185
537,111.169346733668
538,103.634673366834
539,115.872361809045
540,151.805479452055
541,156.597049525817
542,401.04149659864
543,162.741412012645
544,163.603688092729
545,160.185563751317
546,165.16301369863
547,156.834562697576
548,158.7708113804
549,180.183140147524
550,89.4429184549356
551,93.943347639485
552,79.474678111588
553,86.7510729613734
554,163.815384615385
555,204.974604847208
556,138.525628140704
557,153.003371970495
558,153.762381454162
559,107.451256281407
560,153.235721812434
561,157.356059009484
562,157.748472075869
563,161.429926238145
564,168.457218124341
565,157.27344573235
566,113.779396984925
567,60.6317596566524
568,96.5510729613734
569,137.6391959799
570,92.5343347639485
571,118.285427135678
572,55.1429184549356
573,67.4244635193133
574,155.239093782929
575,173.357218124341
576,97.4763948497854
577,130.375376884422
578,167.739515279241
579,162.483245521602
580,126.632663316583
581,135.447738693467
582,147.808542713568
583,56.8042918454936
584,103.166834170854
585,75.9416309012876
586,124.539698492462
587,120.009045226131
588,163.319704952582
589,172.742781875659
590,171.720442571128
591,175.169546891465
592,173.599894625922
593,165.261116965227
594,9.29166666666667
595,144.410552763819
596,170.496733403583
597,109.765829145729
598,157.314752370917
599,163.00990516333
600,90.2841201716738
601,151.134246575342
602,108.411557788945
603,120.550753768844
604,151.273656480506
605,154.366491043203
606,167.042465753425
607,196.566385669125
608,288.795995785037
609,161.027186512118
610,241.935300316122
611,217.712118018967
612,139.85527638191
613,179.036880927292
614,149.975376884422
615,159.256164383562
616,160.433403582719
617,160.185563751317
618,156.989462592202
619,151.077449947313
620,156.67449947313
621,162.157955742887
622,156.462802950474
623,158.321601685985
624,151.640252897787
625,157.330242360379
626,168.916754478398
627,161.001369863014
628,157.39220231823
629,161.331822971549
630,159.870600632244
631,152.006849315069
632,148.301005025126
633,156.075553213909
634,179.393150684932
635,70.6420600858369
636,95.7729613733906
637,72.8712446351931
638,52.3459227467811
639,45.3333333333333
640,45.4583333333333
641,85.8467811158798
642,118.310050251256
643,92.8708154506438
644,92.6815450643777
645,90.8729613733906
646,80.0845493562232
647,71.756652360515
648,105.506030150754
649,103.166834170854
650,121.954271356784
651,120.723115577889
652,81.1360515021459
653,63.9124463519313
654,110.996984924623
655,125.376884422111
656,250.541728134879
657,413.910004001601
658,149.359798994975
659,94.7635193133047
660,158.951527924131
661,67.824034334764
662,5.45833333333333
663,37.7083333333333
664,67.9502145922747
665,69.2540772532189
666,75.0793991416309
667,90.2630901287554
668,222.90727081138
669,503.026010404162
670,141.48040201005
671,258.470073761855
672,450.070828331333
673,467.231492597039
674,138.131658291457
675,149.06432160804
676,139.584422110553
677,103.733165829146
678,62.0828326180258
679,64.3540772532189
680,58.0660944206009
681,54.6381974248927
682,56.7622317596567
683,83.0918454935622
684,98.5699570815451
685,111.981909547739
686,125.84472361809
687,132.517587939699
688,134.044221105528
689,101.147738693467
690,92.7656652360515
691,109.913567839196
692,78.318025751073
693,57.2669527896996
694,53.9021459227468
695,52.4721030042918
696,57.287982832618
697,61.6832618025751
698,65.6579399141631
699,71.0416309012876
700,64.4592274678112
701,59.5381974248927
702,135.250753768844
703,54.9115879828326
704,56.9304721030043
705,52.2618025751073
706,52.2407725321888
707,55.3321888412017
708,53.081974248927
709,39
710,158.94636459431
711,37.5416666666667
712,166.53645943098
713,78.3390557939914
714,70.4738197424893
715,67.2351931330472
716,65.0901287553648
717,62.5454935622318
718,34.75
719,32.9166666666667
720,27.9583333333333
721,19.7916666666667
722,19.7916666666667
723,69.443347639485
724,91.2304721030043
725,125.770854271357
726,126.287939698492
727,125.426130653266
728,126.90351758794
729,126.238693467337
730,126.78040201005
731,127.37135678392
732,125.106030150754
733,127.420603015075
734,127.24824120603
735,125.696984924623
736,127.445226130653
737,127.125125628141
738,126.534170854271
739,127.740703517588
740,148.202512562814
741,94.4480686695279
742,77.9815450643777
743,71.3991416309013
744,74.343347639485
745,84.8583690987124
746,74.5957081545064
747,56.2364806866953
748,57.3510729613734
749,57.3721030042919
750,64.0386266094421
751,72.3034334763949
752,70.0111587982833
753,75.268669527897
754,72.9343347639485
755,171.007903055848
756,83.5124463519313
757,94.3849785407725
758,78.2549356223176
759,68.0763948497854
760,65.6158798283262
761,154.955110642782
762,155.946469968388
763,112.252763819095
764,48.2083333333333
765,93.3755364806867
766,102.551256281407
767,78.8017167381974
768,79.2012875536481
769,61.8304721030043
770,70.1163090128756
771,85.8678111587983
772,81.2201716738197
773,90.2841201716738
774,51.6519313304721
775,3.625
776,57.1197424892704
777,76.9510729613734
778,80.2527896995708
779,108.042211055276
780,77.4137339055794
781,91.5459227467811
782,108.214572864322
783,158.156375131718
784,118.310050251256
785,65.0480686695279
786,75.1635193133047
787,103.954773869347
788,97.8339055793991
789,119.66432160804
790,149.606030150754
791,85.6995708154506
792,90.2210300429184
793,113.631658291457
794,63.5549356223176
795,68.7914163090129
796,67.087982832618
797,77.3296137339056
798,112.178894472362
799,73.1236051502146
800,168.467544783983
801,63.11330472103
802,68.7072961373391
803,79.4115879828326
804,70.7472103004292
805,86.9403433476395
806,84.5639484978541
807,85.2789699570815
808,92.1347639484979
809,81.3463519313305
810,64.9218884120172
811,70.8103004291846
812,72.9343347639485
813,60.8841201716738
814,69.8429184549356
815,72.2403433476395
816,71.0836909871245
817,65.5738197424893
818,71.0416309012876
819,78.1077253218884
820,76.9510729613734
821,58.0030042918455
822,71.1888412017167
823,56.7412017167382
824,47.2916666666667
825,63.7021459227468
826,70.4107296137339
827,98.0231759656652
828,105.382914572864
829,94.4480686695279
830,77.7291845493562
831,104.718090452261
832,76.656652360515
833,86.687982832618
834,94.9107296137339
835,97.5605150214592
836,86.0570815450644
837,107.254271356784
838,106.269346733668
839,83.2811158798283
840,75.8575107296137
841,86.3304721030043
842,82.4399141630901
843,92.6184549356223
844,114.321105527638
845,87.655364806867
846,98.801287553648
847,119.639698492462
848,83.8909871244635
849,78.549356223176
850,82.9446351931331
851,89.5690987124464
852,78.1077253218884
853,80.7575107296137
854,69.8429184549356
855,82.1665236051502
856,80.5892703862661
857,99.5583690987124
858,127.174371859296
859,149.926130653266
860,149.359798994975
861,96.0042918454936
862,65.9733905579399
863,67.4034334763948
864,67.2141630901288
865,90.4733905579399
866,98.6961373390558
867,77.0772532188841
868,111.932663316583
869,114.370351758794
870,81.0729613733906
871,90.2
872,173.362381454162
873,75.7733905579399
874,77.9184549356223
875,79.8321888412017
876,77.3716738197425
877,72.8502145922747
878,73.2497854077253
879,71.0206008583691
880,70.9995708154506
881,70.831330472103
882,71.6304721030043
883,75.9206008583691
884,153.442255005269
885,147.4391959799
886,154.469757639621
887,153.896628029505
888,137.343718592965
889,112.720603015075
890,156.586722866175
891,146.478894472362
892,136.555778894472
893,183.281138040042
894,197.862381454162
895,159.860273972603
896,86.1412017167382
897,56.8042918454936
898,107.64824120603
899,153.313171759747
900,122.6009819
